Index	Coor1	Coor2	U1	U2	U3
216     -2.6800000E+06 -6.2223528E+06 -7.0928460E-02 -1.4393383E-01 -5.4472772E-03
217     -2.6000000E+06 -6.2223528E+06 -6.9739930E-02 -1.4581697E-01 -5.5776486E-03
218     -2.5200000E+06 -6.2223528E+06 -6.8482536E-02 -1.4768120E-01 -5.7068233E-03
219     -2.4400000E+06 -6.2223528E+06 -6.7156329E-02 -1.4952398E-01 -5.8344995E-03
220     -2.3600000E+06 -6.2223528E+06 -6.5761527E-02 -1.5134271E-01 -5.9605574E-03
221     -2.2800000E+06 -6.2223528E+06 -6.4298454E-02 -1.5313477E-01 -6.0847841E-03
222     -2.2000000E+06 -6.2223528E+06 -6.2767575E-02 -1.5489750E-01 -6.2069948E-03
223     -2.1200000E+06 -6.2223528E+06 -6.1169486E-02 -1.5662821E-01 -6.3269929E-03
224     -2.0400000E+06 -6.2223528E+06 -5.9504924E-02 -1.5832420E-01 -6.4445878E-03
225     -1.9600000E+06 -6.2223528E+06 -5.7774768E-02 -1.5998275E-01 -6.5595889E-03
226     -1.8800000E+06 -6.2223528E+06 -5.5980041E-02 -1.6160116E-01 -6.6718078E-03
227     -1.8000000E+06 -6.2223528E+06 -5.4121912E-02 -1.6317672E-01 -6.7810571E-03
228     -1.7200000E+06 -6.2223528E+06 -5.2201698E-02 -1.6470675E-01 -6.8871511E-03
229     -1.6400000E+06 -6.2223528E+06 -5.0220863E-02 -1.6618858E-01 -6.9899059E-03
230     -1.5600000E+06 -6.2223528E+06 -4.8181018E-02 -1.6761961E-01 -7.0891400E-03
231     -1.4800000E+06 -6.2223528E+06 -4.6083922E-02 -1.6899725E-01 -7.1846749E-03
232     -1.4000000E+06 -6.2223528E+06 -4.3931479E-02 -1.7031897E-01 -7.2763357E-03
233     -1.3200000E+06 -6.2223528E+06 -4.1725737E-02 -1.7158234E-01 -7.3639518E-03
234     -1.2400000E+06 -6.2223528E+06 -3.9468881E-02 -1.7278496E-01 -7.4473577E-03
235     -1.1600000E+06 -6.2223528E+06 -3.7163238E-02 -1.7392453E-01 -7.5263935E-03
236     -1.0800000E+06 -6.2223528E+06 -3.4811265E-02 -1.7499886E-01 -7.6009055E-03
237     -1.0000000E+06 -6.2223528E+06 -3.2415547E-02 -1.7600583E-01 -7.6707471E-03
238     -9.2000000E+05 -6.2223528E+06 -2.9978792E-02 -1.7694346E-01 -7.7357791E-03
239     -8.4000000E+05 -6.2223528E+06 -2.7503823E-02 -1.7780987E-01 -7.7958706E-03
240     -7.6000000E+05 -6.2223528E+06 -2.4993576E-02 -1.7860332E-01 -7.8508994E-03
241     -6.8000000E+05 -6.2223528E+06 -2.2451086E-02 -1.7932218E-01 -7.9007530E-03
242     -6.0000000E+05 -6.2223528E+06 -1.9879483E-02 -1.7996499E-01 -7.9453289E-03
243     -5.2000000E+05 -6.2223528E+06 -1.7281984E-02 -1.8053041E-01 -7.9845352E-03
244     -4.4000000E+05 -6.2223528E+06 -1.4661880E-02 -1.8101728E-01 -8.0182911E-03
245     -3.6000000E+05 -6.2223528E+06 -1.2022534E-02 -1.8142458E-01 -8.0465270E-03
246     -2.8000000E+05 -6.2223528E+06 -9.3673635E-03 -1.8175145E-01 -8.0691850E-03
247     -2.0000000E+05 -6.2223528E+06 -6.6998347E-03 -1.8199721E-01 -8.0862188E-03
248     -1.2000000E+05 -6.2223528E+06 -4.0234518E-03 -1.8216134E-01 -8.0975939E-03
